-44.60665	-49.04122
-47.38571	-48.19241
-49.97878	-41.55770
-52.88320	-42.69912
-61.61413	-44.18486
-55.86391	-44.17179
-62.48699	-43.02516
-71.64907	-39.54977
-54.38109	-38.18507
-50.04205	-38.12028
-48.14732	-43.05014
-45.12026	-59.66745
-44.97125	-45.99745
-47.03031	-45.52653
-43.95752	-66.50674
-46.48116	-52.70658
-45.04183	-55.75589
-42.64995	-69.03916
-39.72725	-67.09803
-37.94501	-54.23591
-36.69245	-42.54037
-39.50260	-38.93818
-41.27291	-38.42391
-43.37430	-43.07311
-44.77635	-55.95572
-40.21045	-67.62476
-37.37403	-49.41845
-35.64712	-47.23056
-35.82220	-72.06672
-38.01278	-47.72447
-44.03660	-44.05689
-45.98795	-43.79045
-42.03528	-45.26465
-38.71190	-57.36547
-35.90336	-52.68425
-34.81775	-53.85614
-35.88032	-56.11843
-36.62275	-58.39511
-35.88064	-58.91658
-34.72976	-46.67056
-35.77426	-40.03133
-38.11894	-38.51943
-39.87643	-39.72545
-41.25423	-42.06097
-40.66135	-45.54965
-41.00308	-47.30947
-41.34696	-50.23703
-41.50607	-52.85631
-40.29906	-55.22370
-38.53438	-47.52421
-37.99542	-42.93005
-38.52869	-40.67768
-40.58615	-39.66885
-41.63910	-40.55088
-42.16928	-41.78564
-42.91932	-52.06506
-39.56433	-60.61522
-37.33151	-47.99133
-36.55549	-40.60134
-42.95387	-38.27926
-58.48423	-40.31558
-45.31758	-42.71114
-70.43545	-44.15423
-40.90233	-44.84156
-38.03439	-45.83640
-38.42287	-47.11751
-36.53421	-47.31860
-34.55486	-80.64305
-35.04898	-52.53523
-38.59608	-49.32494
-43.99238	-49.26938
-45.58503	-45.62451
-44.58784	-52.65042
-41.68512	-52.24042
-39.76496	-54.78622
-38.66329	-59.48893
-36.90147	-50.95139
-36.88496	-57.58457
-36.19139	-65.25459
-38.49972	-59.49283
-41.22747	-50.67241
-40.69382	-46.92856
-40.20112	-43.89472
-41.35688	-45.44785
-40.99170	-42.87322
-42.69178	-44.78820
-43.61192	-51.68437
-39.55537	-56.04785
-35.78337	-55.48572
-33.35403	-51.12705
-32.57082	-51.52993
-33.18556	-47.10202
-34.49016	-46.64627
-37.19790	-44.75664
-39.41921	-41.08353
-40.69135	-39.40556
-39.98201	-37.44604
-37.93505	-35.89122
-36.32878	-37.47286
-35.88432	-43.63911
-37.98376	-48.88344
-40.79535	-60.15736
-40.18270	-49.71530
-38.82475	-46.10928
-37.59328	-53.95366
-39.17005	-55.00658
-46.05069	-47.06317
-53.19114	-52.21714
-53.53398	-87.03962
-51.49875	-49.62953
-44.49996	-47.50306
-43.05514	-55.98437
-46.11828	-68.28168
-46.78514	-58.71333
-51.97704	-43.49531
-54.82436	-44.20987
-47.79632	-72.54927
-45.93160	-43.81258
-51.34716	-42.05506
-55.62288	-39.08147
-50.84644	-40.91681
-51.12072	-48.30240
-57.99723	-62.50493
-44.36610	-47.19872
-50.13234	-47.38256
-65.92853	-65.62451
-71.09319	-68.57958
-54.90404	-74.12412
-70.18436	-60.62745
-50.58862	-48.46577
-42.55050	-42.49499
-37.80741	-41.07872
-36.88547	-42.23172
-37.39135	-52.13344
-38.00068	-56.58647
-36.86560	-47.21534
-36.31069	-44.20096
-38.82060	-48.71520
-46.94098	-60.84040
-46.93776	-50.33891
-43.01798	-44.84734
-43.25103	-44.61580
-45.57597	-47.27160
-44.81628	-56.37177
-42.29945	-42.67993
-42.37643	-44.03907
-44.76434	-51.31624
-43.31071	-64.95457
-41.32667	-57.74681
-38.40424	-44.57696
-38.71806	-43.66386
-43.04793	-44.24322
-47.49324	-51.60917
-43.10237	-53.31207
-38.96571	-48.51448
-38.12929	-47.86238
-39.50935	-47.07696
-38.96314	-50.04666
-37.77634	-64.72679
-38.33695	-48.62558
-39.45940	-44.56697
-43.01681	-43.01578
-47.38474	-43.86623
-44.27450	-55.74129
-39.14533	-53.35822
-37.84070	-43.64100
-39.70591	-42.67725
-43.92070	-46.73553
-59.70240	-64.39250
-47.93358	-59.69540
-55.13750	-60.08701
-50.69189	-48.97258
-44.50083	-47.91579
-43.96422	-45.42965
-44.32427	-44.59856
-44.80583	-44.13921
-52.52253	-50.68729
-58.59538	-60.06298
-57.07230	-51.78754
-56.05114	-63.19177
-63.99976	-48.28168
-60.39031	-46.04238
-48.58653	-47.07462
-42.59520	-47.47657
-39.45162	-44.91473
-38.03150	-40.88339
-39.18615	-39.80729
-39.45881	-41.24108
-39.15444	-44.93261
-38.80154	-50.63781
-37.35141	-49.66160
-36.83915	-44.67484
-38.45584	-45.77861
-39.45959	-58.54882
-38.81255	-65.87949
-39.54082	-61.08564
-41.86677	-48.33153
-51.14310	-55.92652
-53.05929	-65.28879
-44.34320	-48.60352
-40.28942	-58.20357
-37.34592	-44.45713
-34.89069	-40.69954
-35.14312	-38.47163
-38.32379	-38.18112
-40.95129	-36.64700
-41.99128	-36.35937
-40.25982	-38.69166
-38.24171	-39.28372
-36.87650	-41.90911
-35.20675	-46.02993
-34.02863	-74.54475
-33.61120	-55.04395
-33.71865	-58.51036
-34.53884	-55.31802
-35.93235	-50.04468
-39.13370	-61.14096
-47.59244	-53.85614
-53.99661	-49.48793
-48.21798	-66.69045
-37.54116	-53.99506
-33.88718	-53.03882
-33.22867	-90.04172
-33.98661	-55.02232
-36.83311	-54.30551
-43.37430	-51.05651
-53.89963	-52.76850
-58.06906	-54.77713
-57.61127	-59.68441
-53.66032	-51.68636
-47.78490	-45.02261
-44.85893	-42.54759
-44.03808	-42.85565
-43.50244	-46.94835
-48.62697	-53.61602
-56.25527	-51.57299
-48.80662	-56.38201
-40.99379	-60.79603
-36.83548	-51.34984
-37.23292	-53.07327
-40.12537	-75.36708
-44.63556	-59.36293
-45.73382	-49.70897
-58.15320	-46.60210
-55.78006	-43.21858
-48.53327	-45.15543
-52.69675	-44.41451
-50.94043	-41.63285
-47.95529	-44.77097
-60.28803	-56.33299
-57.77562	-50.49522
-48.96386	-46.17965
-39.84729	-49.46943
-40.61722	-56.90901
-43.09039	-60.30303
-46.53438	-55.40970
-47.94469	-47.88853
-46.97674	-43.56512
-49.54088	-43.54065
-61.45597	-40.22117
-68.81633	-38.13681
-58.83471	-38.16694
-50.17567	-42.14924
-61.16698	-50.63922
-54.65149	-52.70434
-46.37266	-58.72852
-48.05313	-60.34171
-72.73121	-49.39307
-63.72358	-45.67153
-55.56614	-55.79919
-52.46624	-88.75937
-59.47040	-59.37930
-43.75496	-56.20295
-45.35279	-57.56186
-55.40726	-51.96020
-49.09593	-47.68575
-45.44475	-56.71462
-48.19826	-61.76252
-53.05045	-55.35797
-67.05827	-46.93017
-48.09142	-46.30734
-41.61987	-49.29017
-38.63060	-61.03650
-38.67795	-64.24609
-39.16534	-50.42616
-40.77766	-45.24379
-43.20284	-45.29850
-49.60948	-51.91845
-66.35477	-52.65709
-58.59538	-47.17977
-46.29686	-44.33245
-38.85592	-46.94928
-35.45695	-62.22890
-35.77184	-60.03175
-38.25932	-59.98201
-39.28229	-46.35650
-38.12829	-43.13558
-38.75028	-44.00091
-41.68725	-44.81340
-44.76004	-42.79616
-43.13395	-48.61384
-46.76729	-57.66808
-41.99415	-44.62479
-40.69135	-46.71330
-42.41846	-74.81410
-45.27319	-47.87083
-45.72420	-45.68467
-42.71666	-49.05090
-41.98712	-50.85728
-41.50558	-46.28746
-40.49063	-46.62627
-40.39486	-44.08850
-42.53746	-44.49058
-41.23141	-48.02700
-42.76806	-52.12131
-48.87797	-54.42076
-61.20972	-58.02441
-51.41819	-47.21985
-44.38787	-40.78650
-41.79429	-40.15336
-41.59184	-40.64662
-49.86875	-49.07206
-49.68083	-62.28799
-42.99792	-48.33288
-45.15768	-41.24084
-46.89254	-39.00367
-44.95145	-39.23077
-45.60652	-41.11444
-45.63183	-43.24171
-43.82882	-46.98114
-39.78383	-50.91457
-37.62504	-53.88426
-37.21359	-62.63858
-39.21704	-111.62534
-46.35219	-48.67716
-59.27390	-48.02804
-47.48564	-54.58407
-95.48942	-53.07374
-45.26237	-53.75515
-41.50866	-46.50959
-43.99681	-42.88923
-52.26503	-42.83725
-48.94789	-39.21959
-46.00861	-37.96457
-43.95328	-37.37457
-47.16251	-38.00274
-49.80768	-39.56935
-55.58792	-44.47323
-65.95110	-56.23444
-56.25191	-56.10520
-47.47119	-50.91057
-44.71680	-48.94702
-47.37239	-59.11816
-48.88056	-58.41666
-53.30872	-52.68916
-53.45711	-49.29259
-55.52831	-49.99545
-58.35047	-67.58252
-55.48634	-91.98815
-47.47217	-68.96619
-43.10651	-75.10974
-43.55124	-75.59478
-49.13526	-56.69337
-45.43855	-65.45406
-43.51376	-81.27903
-44.54999	-49.44237
-45.93550	-43.56247
-51.82664	-43.22158
-68.91402	-44.74679
-47.09546	-44.03001
-45.49431	-42.70350
-44.72108	-41.37748
-43.00304	-43.32724
-47.91862	-45.56457
-58.36247	-48.90911
-52.25993	-48.21584
-77.07304	-53.52956
-45.61759	-54.64422
-42.08252	-78.20862
-42.23319	-51.90050
-44.52189	-67.24700
-49.81601	-56.83246
-52.38873	-56.72953
-44.68194	-57.74202
-39.88992	-52.55938
-38.39950	-52.47625
-41.34212	-52.86542
-46.93477	-64.75180
-63.20823	-55.38228
-71.19404	-50.23669
-65.56928	-46.07149
-61.96657	-58.51036
-64.86527	-48.75369
-47.55752	-48.06727
-44.83072	-67.08398
-41.05765	-50.95906
-38.34816	-48.24602
-37.28927	-48.90622
-36.06482	-64.86890
-35.26341	-65.19978
-35.91234	-60.53446
-36.42794	-57.32048
-36.45020	-52.29099
-37.35523	-53.41431
-37.68290	-44.47930
-37.79495	-43.11288
-37.54795	-45.46143
-35.18079	-55.54690
-35.00256	-56.22773
-35.54101	-45.86138
-35.47686	-45.79111
-35.11653	-41.11138
-35.65491	-39.85380
-37.23299	-43.60752
-39.76113	-51.03398
-40.66717	-54.34538
-40.43810	-66.85074
-42.95722	-67.70987
-50.12204	-74.99842
-60.13840	-53.41528
-57.68155	-59.80709
-54.89311	-55.80621
-48.09247	-48.10720
-52.39088	-44.67555
-62.04877	-40.82035
-64.33944	-40.73136
-53.51826	-43.56059
-53.46540	-54.28135
-52.84904	-59.84159
-71.46496	-59.21316
-54.24124	-50.65969
-52.41204	-46.66343
-53.75667	-42.07279
-56.97308	-38.23918
-53.93922	-36.59654
-60.33202	-37.46249
-70.54284	-40.89463
-73.28192	-39.70170
-54.16475	-39.69140
-46.56189	-37.20263
-47.19042	-36.67330
-61.59918	-38.75970
-55.22430	-38.46928
-63.63187	-40.47083
-79.56443	-42.04235
-55.71343	-44.40247
-54.95545	-46.35650
-47.83248	-46.98114
-43.00612	-61.84024
-42.51032	-59.62074
-42.44312	-56.80948
-45.84269	-44.04204
-50.82913	-41.50570
-50.20478	-41.93365
-53.39009	-40.81887
-48.22465	-39.93070
-44.66615	-40.24947
-43.54703	-39.96137
-44.12105	-39.18022
-47.30059	-38.93846
-68.61301	-38.26008
-44.74948	-38.30469
-41.86729	-38.72646
-48.63452	-38.60842
-67.30203	-38.73254
-61.84280	-39.41156
-58.22380	-40.83128
-52.09543	-39.94736
-44.13004	-39.85054
-44.17497	-38.39004
-46.92373	-39.86959
-47.68525	-41.81302
-45.05368	-46.30264
-40.45914	-43.38255
-37.77129	-39.51219
-37.02821	-39.28763
-37.27912	-38.51952
-38.52502	-41.59383
-37.65013	-56.11049
-35.85722	-46.38085
-35.13851	-42.92323
-36.69684	-45.51714
-40.71774	-58.56812
-42.94471	-44.89124
-44.90744	-41.62773
-42.53288	-41.55139
-40.55706	-59.89053
-40.19159	-46.00799
-38.66755	-41.16923
-36.95024	-39.51630
-35.46088	-41.02438
-35.25477	-41.27183
-37.48703	-42.13387
-39.45307	-43.41501
-40.91405	-46.97859
-41.81545	-49.65027
-44.35960	-56.54394
-55.82668	-56.24653
-57.68710	-43.70961
-47.64246	-42.42941
-40.58615	-43.55295
-37.00941	-49.97323
-36.94594	-55.67873
-36.39793	-56.41347
-40.10218	-53.04394
-44.46492	-43.91468
-49.88069	-40.65633
-49.53809	-44.04732
-52.86815	-57.17790
-60.96100	-41.07767
-57.40531	-37.75384
-57.84644	-37.91825
-52.45059	-40.19381
-47.63922	-42.37561
-45.91399	-50.27480
-49.34101	-59.43928
-51.39278	-61.73087
-51.13675	-48.47566
-50.17700	-43.74507
-49.32676	-40.79546
-54.05491	-40.69472
-71.72861	-43.19013
-50.54597	-44.03544
-46.02599	-46.06941
-48.46166	-45.52594
-47.85777	-48.13173
-64.22922	-56.74874
-66.77361	-65.78627
-46.97027	-50.12503
-40.77755	-47.72951
-40.80329	-45.48593
-40.29767	-44.67236
-40.83128	-53.22335
-42.89963	-53.53595
-46.32255	-43.56777
-44.15808	-43.42438
-44.85495	-48.35751
-40.24990	-50.73277
-39.00154	-53.38719
-42.11681	-49.04767
-46.71285	-50.01281
-57.03027	-48.57819
-50.51222	-44.82440
-44.04963	-43.05381
-38.92024	-44.71128
-38.06608	-68.03535
-39.38895	-45.28479
-41.32727	-39.95570
-45.11055	-41.34792
-53.14258	-45.50289
-66.43260	-58.64307
-53.35244	-47.01590
-44.54737	-43.41701
-39.99214	-47.41800
-38.71101	-49.75596
-39.66945	-62.57428
-40.35713	-47.27375
-40.92476	-49.55487
-42.73380	-56.63132
-52.30422	-41.94712
-55.57671	-40.37181
-46.80619	-40.61233
-42.45012	-40.42678
-43.65818	-39.84464
-45.38853	-39.46329
-49.87714	-38.56970
-60.16897	-38.17189
-65.40762	-38.53753
-52.01990	-39.93851
-44.40247	-43.59812
-38.97647	-45.52360
-37.40654	-45.69583
-36.96877	-44.96226
-39.81803	-44.86673
-43.46409	-49.07324
-44.88815	-60.24425
-43.07429	-61.64911
-41.47706	-82.00431
-44.10559	-77.22968
-43.27063	-53.03789
-45.80584	-57.11305
-47.61405	-62.01737
-50.63006	-68.69151
-48.56014	-48.64068
-45.09062	-41.77687
-44.94798	-41.75796
-44.71965	-41.86498
-48.67885	-46.21346
-58.16660	-58.73031
-53.37124	-60.15842
-47.70207	-53.36352
