-36.78778	-33.38076
-35.13869	-32.69643
-35.56515	-31.64871
-34.41227	-32.05402
-32.81311	-33.93520
-31.59543	-34.85867
-29.60660	-33.59712
-28.79242	-31.72689
-28.70264	-31.14650
-28.20447	-31.29649
-27.20968	-32.49722
-26.01622	-34.44105
-25.53851	-35.21236
-25.10990	-35.20747
-24.76305	-34.79628
-23.90576	-35.63991
-23.02805	-37.24219
-22.56851	-40.44648
-22.13746	-42.93803
-22.38955	-42.17141
-22.97068	-39.28620
-23.84454	-37.79487
-24.74960	-36.92128
-26.09043	-37.05554
-27.88709	-37.48734
-30.36561	-38.64237
-33.21515	-38.75414
-35.21033	-38.77830
-38.84214	-40.53358
-48.71690	-46.51814
-46.26890	-55.13041
-36.89836	-46.53900
-32.48252	-43.96455
-31.05817	-40.54724
-31.48763	-37.48479
-31.82547	-35.12645
-30.99582	-33.96544
-29.43960	-33.25721
-29.32849	-30.95015
-29.86804	-29.11971
-31.55465	-27.61239
-34.99155	-26.43379
-39.93358	-24.99189
-45.67989	-23.60494
-47.36127	-22.31232
-47.75021	-21.37761
-43.39938	-20.90271
-43.06103	-20.53383
-42.84271	-20.39395
-38.74696	-20.37578
-36.14018	-20.52803
-34.51171	-20.76169
-33.02620	-21.23173
-31.93590	-21.61504
-31.58835	-22.26231
-30.90333	-22.75639
-29.75863	-23.15216
-28.59316	-23.60994
-27.63204	-23.68313
-26.57649	-23.67746
-26.54907	-24.45111
-26.91092	-25.13949
-26.92642	-26.14170
-25.84433	-28.46877
-24.95133	-31.22977
-24.50253	-36.71895
-24.32582	-49.45497
-24.26984	-44.06185
-24.56420	-37.16444
-24.62183	-34.00689
-23.79372	-32.09384
-23.08194	-30.16351
-22.75569	-27.94831
-22.56404	-26.72759
-22.87049	-25.81237
-23.06660	-25.63631
-23.05611	-26.12966
-22.54484	-27.48642
-22.75341	-29.60957
-23.20955	-31.34238
-23.47101	-32.44855
-24.03475	-33.05976
-24.92880	-34.65803
-26.09776	-34.90537
-27.22556	-35.03044
-29.20063	-36.47108
-32.64282	-39.15698
-39.80021	-41.07849
-46.81867	-41.23165
-45.93673	-41.92706
-42.31755	-46.06212
-39.15698	-65.40762
-39.81357	-44.25200
-42.21059	-41.74326
-47.77197	-40.83960
-56.93298	-40.81739
-40.61967	-40.44049
-34.14684	-40.56325
-30.22361	-41.43934
-28.00735	-45.40087
-26.16237	-47.11376
-24.91219	-51.41433
-22.98299	-58.83471
-21.06020	-53.16141
-19.71677	-44.51283
-18.88117	-44.64952
-18.47165	-44.66456
-17.96403	-43.69993
-17.50125	-44.44658
-17.44312	-41.08611
-17.27556	-40.03487
-17.15569	-39.87317
-17.19836	-43.81981
-17.17908	-56.97381
-17.01791	-82.95431
-17.12047	-52.62292
-17.18295	-56.91046
-17.20736	-53.34714
-17.30674	-40.76951
-17.53929	-39.39648
-17.50629	-38.19188
-17.25497	-37.80484
-16.97796	-34.92024
-16.85603	-32.20333
-17.33024	-29.41952
-18.13878	-27.09241
-19.16354	-25.72276
-20.37149	-25.04151
-21.53275	-24.34996
-23.07691	-23.83746
-25.14250	-23.50131
-28.09873	-23.00420
-30.70730	-22.79588
-34.21663	-22.90430
-40.95083	-22.94697
-42.98127	-23.74055
-33.59350	-24.88617
-30.14119	-25.46839
-28.14796	-25.49314
-26.46715	-25.10505
-24.54852	-25.09362
-23.44446	-25.86750
-23.49844	-27.98634
-24.14800	-31.19596
-23.96442	-35.11358
-23.73289	-39.22812
-23.53497	-46.79283
-24.25832	-50.39355
-26.33994	-36.87094
-28.92828	-32.39684
-31.17704	-30.11348
-32.73165	-29.20705
-33.55472	-29.31583
-34.76777	-29.28875
-34.72496	-28.98813
-35.02647	-28.95439
-34.39091	-29.92917
-32.42160	-31.73944
-30.83104	-34.14109
-30.16101	-35.98606
-30.77860	-36.30737
-30.55424	-38.71404
-30.49563	-43.88176
-31.12929	-59.11910
-31.42988	-46.40658
-31.83602	-39.94016
-34.42905	-38.62953
-39.04355	-35.85497
-47.74945	-32.89598
-52.53260	-30.27507
-51.15805	-28.25151
-49.28504	-26.36688
-47.83018	-25.26934
-45.14550	-24.77093
-40.09600	-24.23695
-35.99193	-24.25709
-33.09377	-23.87467
-32.99078	-23.58443
-33.18103	-23.45811
-32.96914	-23.29903
-31.84112	-22.96296
-31.31975	-22.66596
-30.40878	-22.42080
-29.34466	-22.62535
-28.45272	-22.84826
-28.11076	-22.98896
-28.00202	-23.43244
-28.29973	-23.72015
-28.31539	-23.48380
-27.96181	-23.20364
-27.32967	-23.05236
-26.60424	-22.89680
-26.82776	-22.83769
-27.16499	-22.91321
-27.40211	-22.76137
-27.40330	-22.23292
-28.26711	-21.75214
-29.35125	-21.82759
-30.00452	-22.46115
-31.67253	-23.08057
-35.39963	-24.37229
-40.98300	-25.93866
-49.45035	-27.17570
-62.63297	-29.01455
-41.98503	-32.60659
-34.71070	-45.46920
-31.37155	-35.22932
-29.70631	-27.11740
-29.39569	-23.39518
-30.00806	-20.28040
-31.04897	-17.68768
-31.83898	-15.68302
-31.99919	-14.11552
-32.23889	-13.06162
-32.56100	-12.26082
-31.99977	-11.72316
-31.61166	-11.34659
-30.29957	-11.26168
-27.79467	-11.51257
-25.69619	-11.99175
-24.48391	-12.79409
-23.47867	-13.74423
-23.06601	-14.91418
-22.59553	-16.35877
-22.13755	-17.85228
-21.54729	-19.61032
-21.59083	-21.98134
-21.72525	-25.07605
-21.44753	-28.57444
-20.99693	-34.15703
-21.02960	-54.43767
-20.91879	-37.91979
-20.67054	-31.19280
-20.38667	-28.16278
-19.89778	-26.63466
-19.64459	-25.06901
-19.25821	-23.63650
-18.96106	-22.22259
-18.88573	-21.10353
-19.07548	-20.55199
-19.65699	-19.70211
-20.12780	-18.75270
-20.68623	-17.79075
-21.23308	-16.89196
-21.92511	-16.31949
-22.84360	-15.62688
-23.75303	-15.03034
-24.94558	-14.44484
-25.90097	-13.92394
-26.72589	-13.50737
-26.94983	-13.28104
-26.55497	-13.20478
-26.05998	-13.20440
-26.11765	-13.12632
-26.65759	-13.18329
-28.14283	-13.43419
-29.95979	-13.90961
-31.79527	-14.34331
-32.94236	-14.63808
-34.17597	-14.85829
-37.97711	-14.95656
-45.19940	-15.00061
-55.37802	-15.17143
-61.27303	-15.07579
-53.87351	-14.78146
-42.72218	-14.21889
-40.14125	-13.80993
-40.14767	-13.55585
-49.26757	-13.47446
-48.90940	-13.59695
-40.15610	-13.96035
-37.71420	-14.44650
-36.21935	-15.19619
-33.77303	-16.33786
-30.98011	-17.96705
-28.49645	-20.15851
-27.26471	-23.40548
-26.71563	-28.21017
-27.46390	-46.83731
-28.36746	-30.74500
-29.13431	-24.46888
-30.26470	-21.25147
-31.11941	-18.99822
-32.67729	-17.39847
-33.75934	-15.96665
-38.19019	-14.80160
-51.46147	-14.05121
-44.30351	-13.53850
-37.99296	-13.14099
-36.03433	-12.87446
-33.69828	-12.76658
-32.66425	-12.69876
-32.77341	-12.62716
-34.59262	-12.64759
-37.67157	-12.74742
-45.32178	-12.88425
-48.99151	-13.08871
-36.56316	-13.41104
-30.63411	-13.84527
-27.21869	-14.26087
-25.05931	-14.64904
-23.86591	-15.09578
-23.21143	-15.73160
-22.66710	-16.56231
-22.85175	-17.55845
-23.44685	-18.73220
-24.24062	-20.22048
-25.15691	-21.89339
-25.87807	-23.76394
-26.99063	-26.48721
-29.46688	-30.83054
-33.38724	-39.14927
-39.27828	-49.37751
-48.75455	-35.74173
-36.17098	-32.58029
-32.39485	-31.18796
-30.45531	-31.11349
-29.88676	-31.23418
-30.44131	-31.11074
-32.34856	-31.94823
-34.98493	-35.30745
-37.61426	-44.98411
-42.44161	-42.60218
-50.15964	-34.96664
-47.64271	-31.37312
-42.78031	-29.16153
-36.88352	-27.32799
-33.73137	-26.45377
-33.11690	-25.91737
-32.50167	-25.98267
-33.07546	-26.71321
-32.92299	-28.47379
-33.49766	-32.43355
-35.00040	-40.61188
-40.63937	-52.32088
-51.80002	-38.00595
-36.24364	-33.48240
-31.53079	-30.33898
-28.26662	-27.59020
-26.63922	-25.22467
-25.58489	-23.39607
-24.81561	-22.10396
-24.25195	-21.29112
-23.20142	-20.76367
-22.55232	-20.26859
-22.22706	-19.81990
-21.86507	-19.53654
-21.55692	-19.32690
-21.78701	-19.20495
-22.19328	-18.88024
-22.51527	-18.76371
-22.64070	-18.73355
-22.72459	-19.50163
-23.28830	-20.62985
-24.42188	-21.75810
-26.35086	-22.96583
-29.06662	-24.30982
-31.84813	-25.81472
-34.37318	-27.87878
-37.72790	-33.11624
-39.25231	-56.10586
-39.12340	-32.28503
-38.21882	-28.18643
-35.32110	-26.13167
-34.57425	-24.68130
-34.43172	-22.93362
-33.38013	-21.87152
-32.43311	-21.12760
-32.94576	-20.75515
-35.14916	-20.77851
-38.41519	-20.51130
-38.46312	-20.19540
-38.40881	-19.86407
-42.14208	-19.72664
-55.04278	-19.79148
-57.10340	-20.09908
-72.44452	-20.45902
-59.70040	-20.96913
-65.59685	-21.47051
-50.02988	-22.15746
-42.75127	-22.61006
-41.65575	-23.18074
-40.79819	-23.32582
-40.53865	-24.14815
-42.83281	-25.91524
-44.28365	-28.43449
-41.73365	-31.70383
-36.50411	-34.46023
-33.47624	-35.98339
-31.31857	-40.65599
-30.46850	-54.08840
-30.13856	-36.54999
-28.83100	-31.52248
-27.90737	-29.96602
-27.61376	-28.91945
-27.03078	-28.59968
-26.98968	-27.77369
-26.81933	-26.83783
-26.77032	-26.36332
-26.04306	-26.37382
-25.30220	-26.54945
-25.81146	-28.00548
-26.63711	-29.83974
-27.58822	-31.36979
-28.56472	-31.76071
-30.14665	-32.14592
-32.78297	-33.30968
-34.76789	-36.88576
-37.93023	-39.84413
-39.08222	-42.02037
-39.82199	-39.93142
-43.67587	-39.52356
-51.02734	-38.40683
-62.50907	-37.85387
-56.08604	-35.48634
-54.73354	-32.15972
-48.68954	-30.07485
-105.03184	-29.98407
-45.32045	-29.78060
-39.25278	-28.60082
-36.10123	-27.07612
-31.88043	-25.69114
-28.55570	-25.76286
-26.85181	-26.35017
-26.07829	-27.23649
-25.68251	-28.17294
-25.24078	-29.47368
-24.73352	-30.91184
-24.96384	-33.09092
-25.86445	-34.59834
-27.05503	-39.30797
-28.14124	-62.37466
-31.17891	-40.92476
-36.56427	-37.22614
-41.32546	-35.06193
-41.34998	-32.05132
-42.67922	-30.43335
-54.42240	-30.70105
-60.87698	-30.20599
-56.98478	-29.62728
-50.80503	-28.73887
